latitude,longitude,listing_url
40.69494,-73.95507,https://www.airbnb.com/rooms/5066526
40.69549,-73.90979,https://www.airbnb.com/rooms/5066963
40.71095,-74.00694,https://www.airbnb.com/rooms/5068972
40.77514,-73.95057,https://www.airbnb.com/rooms/5077231
40.63811,-73.96016,https://www.airbnb.com/rooms/5078828
40.82921,-73.94481,https://www.airbnb.com/rooms/5082455
40.74138,-73.9835,https://www.airbnb.com/rooms/5628539
40.77048,-73.955,https://www.airbnb.com/rooms/5631916
40.72541,-73.9403,https://www.airbnb.com/rooms/5638917
40.69918,-73.93765,https://www.airbnb.com/rooms/5640394
40.68337,-73.92668,https://www.airbnb.com/rooms/5647213
40.68546,-73.95086,https://www.airbnb.com/rooms/5649163
40.80899,-73.91489,https://www.airbnb.com/rooms/5374912
40.83242,-73.93931,https://www.airbnb.com/rooms/5385943
40.71276,-73.96254,https://www.airbnb.com/rooms/5386402
40.7632,-73.92515,https://www.airbnb.com/rooms/5389907
40.79217,-73.97293,https://www.airbnb.com/rooms/5395116
40.58477,-73.95426,https://www.airbnb.com/rooms/5396801
40.82298,-73.9482,https://www.airbnb.com/rooms/5397568
40.74565,-73.99822,https://www.airbnb.com/rooms/5401148
40.7265154,-73.9777228,https://www.airbnb.com/rooms/5406041
40.6893,-73.95105,https://www.airbnb.com/rooms/5412567
40.77482,-73.98606,https://www.airbnb.com/rooms/5649623
40.69553,-73.93009,https://www.airbnb.com/rooms/5267177
40.65514,-73.91992,https://www.airbnb.com/rooms/5269840
40.79519,-73.94988,https://www.airbnb.com/rooms/5274268
40.67221,-73.95584,https://www.airbnb.com/rooms/5277117
40.70474,-73.9272,https://www.airbnb.com/rooms/5277242
40.74796,-73.98546,https://www.airbnb.com/rooms/5286096
40.73765,-73.98275,https://www.airbnb.com/rooms/5287414
40.66843,-73.82541,https://www.airbnb.com/rooms/5287733
40.83928,-73.88631,https://www.airbnb.com/rooms/5288228
40.66246,-73.9933,https://www.airbnb.com/rooms/5291956
40.69535,-73.9364,https://www.airbnb.com/rooms/5652403
40.85988,-73.93143,https://www.airbnb.com/rooms/5652542
40.65738,-73.95893,https://www.airbnb.com/rooms/5652946
40.68722,-73.99701,https://www.airbnb.com/rooms/5656458
40.67762,-73.97537,https://www.airbnb.com/rooms/5661603
40.67809,-73.93649,https://www.airbnb.com/rooms/5661631
40.80613,-73.95033,https://www.airbnb.com/rooms/5663222
40.70794,-73.93486,https://www.airbnb.com/rooms/5413565
40.6769,-73.96485,https://www.airbnb.com/rooms/5414178
40.74537,-73.83252,https://www.airbnb.com/rooms/5414911
40.7717,-73.98759,https://www.airbnb.com/rooms/5430560
40.75279,-73.94089,https://www.airbnb.com/rooms/5431845
40.682620273799024,-73.91576184240456,https://www.airbnb.com/rooms/5433746
40.72876,-74.00075,https://www.airbnb.com/rooms/5434150
40.801,-73.94598,https://www.airbnb.com/rooms/5439372
40.68827,-73.97701,https://www.airbnb.com/rooms/5442054
40.72284,-73.98912,https://www.airbnb.com/rooms/5670038
40.76739,-73.91768,https://www.airbnb.com/rooms/5671103
40.69189,-73.97048,https://www.airbnb.com/rooms/5293662
40.68285,-73.92195,https://www.airbnb.com/rooms/5297292
40.74009,-73.99719,https://www.airbnb.com/rooms/5298299
40.70419,-74.01127,https://www.airbnb.com/rooms/5298896
40.6658,-73.98555,https://www.airbnb.com/rooms/5301003
40.72739,-73.94121,https://www.airbnb.com/rooms/5303100
40.73183,-74.00649,https://www.airbnb.com/rooms/5309343
40.71372,-73.94434,https://www.airbnb.com/rooms/5309448
40.69579,-73.83174,https://www.airbnb.com/rooms/5309959
40.67178,-73.95272,https://www.airbnb.com/rooms/5672196
40.70908,-73.94889,https://www.airbnb.com/rooms/5672288
40.6813,-73.9476,https://www.airbnb.com/rooms/5672471
40.76247,-73.99359,https://www.airbnb.com/rooms/5672704
40.6802,-73.91366,https://www.airbnb.com/rooms/5442313
40.76261,-73.98287,https://www.airbnb.com/rooms/5442584
40.76577,-73.98747,https://www.airbnb.com/rooms/5443318
40.70408,-73.98645,https://www.airbnb.com/rooms/5445314
40.73556,-73.9557,https://www.airbnb.com/rooms/5451108
40.76581,-73.98757,https://www.airbnb.com/rooms/5454050
40.68645,-73.99088,https://www.airbnb.com/rooms/5465270
40.68939,-73.93178,https://www.airbnb.com/rooms/5469274
40.71501,-73.94505,https://www.airbnb.com/rooms/5477034
40.71081,-74.00762,https://www.airbnb.com/rooms/5679938
40.7089,-73.9439,https://www.airbnb.com/rooms/5681182
40.73125,-73.95905,https://www.airbnb.com/rooms/5681745
40.85358,-73.93004,https://www.airbnb.com/rooms/5690007
40.68158,-73.96612,https://www.airbnb.com/rooms/5691347
40.67453497753536,-73.95720981120394,https://www.airbnb.com/rooms/5313584
40.71425,-73.96054,https://www.airbnb.com/rooms/5315798
40.68596,-73.96443,https://www.airbnb.com/rooms/5316158
40.71268,-73.95693,https://www.airbnb.com/rooms/5319150
40.73722,-73.98039,https://www.airbnb.com/rooms/5319785
40.81568,-73.94912,https://www.airbnb.com/rooms/5320325
40.70264,-73.98808,https://www.airbnb.com/rooms/5320983
40.72372,-73.98523,https://www.airbnb.com/rooms/5327598
40.72604,-73.99016,https://www.airbnb.com/rooms/5335792
40.80212,-73.93444,https://www.airbnb.com/rooms/5336588
40.83884,-73.93809,https://www.airbnb.com/rooms/5692492
40.68261,-73.977,https://www.airbnb.com/rooms/5693879
40.77978,-73.9779,https://www.airbnb.com/rooms/5693978
40.77266,-73.95535,https://www.airbnb.com/rooms/5695055
40.70285,-73.90973,https://www.airbnb.com/rooms/5695509
40.7106,-74.01496,https://www.airbnb.com/rooms/5697062
40.74495,-73.98402,https://www.airbnb.com/rooms/5478741
40.82205,-73.94523,https://www.airbnb.com/rooms/5478901
40.84041,-73.88835,https://www.airbnb.com/rooms/5495927
40.71298,-73.93835,https://www.airbnb.com/rooms/5500197
40.73117,-73.98337,https://www.airbnb.com/rooms/5505918
40.74265,-73.97364,https://www.airbnb.com/rooms/5506438
40.67154,-73.97998,https://www.airbnb.com/rooms/5509771
40.67486,-73.96068,https://www.airbnb.com/rooms/5511036
40.73373,-74.00647,https://www.airbnb.com/rooms/5512274
40.76581,-73.98757,https://www.airbnb.com/rooms/5697237
40.71185,-73.9483,https://www.airbnb.com/rooms/5697556
40.77171,-73.95535,https://www.airbnb.com/rooms/5706280
40.80447,-73.95623,https://www.airbnb.com/rooms/5707888
40.67584,-73.96451,https://www.airbnb.com/rooms/5708360
40.6662,-73.97799,https://www.airbnb.com/rooms/5715049
40.63523,-73.97486,https://www.airbnb.com/rooms/5717674
40.74537,-73.83252,https://www.airbnb.com/rooms/5340262
40.75758,-73.96519,https://www.airbnb.com/rooms/5343821
40.6575,-73.92244,https://www.airbnb.com/rooms/5352301
40.7487,-73.98316,https://www.airbnb.com/rooms/5352802
40.68638,-73.92032,https://www.airbnb.com/rooms/5833530
40.73482,-74.00628,https://www.airbnb.com/rooms/5839268
40.71671,-73.95591,https://www.airbnb.com/rooms/5842819
40.77139,-73.95766,https://www.airbnb.com/rooms/5846654
40.67838407231255,-73.97578296454397,https://www.airbnb.com/rooms/5846745
40.65256,-73.95031,https://www.airbnb.com/rooms/5847182
40.68878,-73.91346,https://www.airbnb.com/rooms/5847724
40.72038,-73.99154,https://www.airbnb.com/rooms/5718494
40.80712,-73.93898,https://www.airbnb.com/rooms/5519207
40.71499,-73.9599,https://www.airbnb.com/rooms/5520934
40.75862,-73.97001,https://www.airbnb.com/rooms/5521689
40.71915,-73.99869,https://www.airbnb.com/rooms/5525510
40.73249,-73.95373,https://www.airbnb.com/rooms/5534660
40.74186,-73.98304,https://www.airbnb.com/rooms/5536824
40.6682,-73.98196,https://www.airbnb.com/rooms/5536844
40.65309,-73.94587,https://www.airbnb.com/rooms/5538410
40.6821,-74.00348,https://www.airbnb.com/rooms/5543210
40.79679,-73.96105,https://www.airbnb.com/rooms/5718935
40.77874,-73.98505,https://www.airbnb.com/rooms/5719742
40.73397,-74.0036,https://www.airbnb.com/rooms/5720988
40.71239,-73.96178,https://www.airbnb.com/rooms/5726139
40.70401,-73.9337,https://www.airbnb.com/rooms/5727093
40.76939,-73.9504,https://www.airbnb.com/rooms/5729530
40.69316,-73.93295,https://www.airbnb.com/rooms/5734824
40.73101,-73.98601,https://www.airbnb.com/rooms/5848422
40.74076,-73.98664,https://www.airbnb.com/rooms/5850978
40.70007,-73.91965,https://www.airbnb.com/rooms/5851054
40.71187,-73.95777,https://www.airbnb.com/rooms/5856685
40.685,-73.96044,https://www.airbnb.com/rooms/5860123
40.76279,-73.92039,https://www.airbnb.com/rooms/5861963
40.76826,-73.9155,https://www.airbnb.com/rooms/5862128
40.64051,-73.99868,https://www.airbnb.com/rooms/5866656
40.7763,-73.98939,https://www.airbnb.com/rooms/5869197
40.81992,-73.95526,https://www.airbnb.com/rooms/5743959
40.72879,-73.856232,https://www.airbnb.com/rooms/5748301
40.84102,-73.88694,https://www.airbnb.com/rooms/5749147
40.73305,-74.00375,https://www.airbnb.com/rooms/5749237
40.61056,-73.96558,https://www.airbnb.com/rooms/5543996
40.79208093995205,-73.96565373539413,https://www.airbnb.com/rooms/5545560
40.72838,-73.98046,https://www.airbnb.com/rooms/5550377
40.7447,-73.97322,https://www.airbnb.com/rooms/5557135
40.67004,-73.97437,https://www.airbnb.com/rooms/5558242
40.77389,-73.94956,https://www.airbnb.com/rooms/5562962
40.79844,-73.94009,https://www.airbnb.com/rooms/5567220
40.65534,-73.95993,https://www.airbnb.com/rooms/5567361
40.70743,-73.94832,https://www.airbnb.com/rooms/5567401
40.75597,-73.99619,https://www.airbnb.com/rooms/5568524
40.66801,-73.98142,https://www.airbnb.com/rooms/5749889
40.77297,-73.95689,https://www.airbnb.com/rooms/5756464
40.8026,-73.9637,https://www.airbnb.com/rooms/5756643
40.74415,-73.97322,https://www.airbnb.com/rooms/5757509
40.73241,-73.98457,https://www.airbnb.com/rooms/5761564
40.73801,-73.9969,https://www.airbnb.com/rooms/5761908
40.74537,-73.83252,https://www.airbnb.com/rooms/5762947
40.72658,-73.94031,https://www.airbnb.com/rooms/5569464
40.69461,-73.79604,https://www.airbnb.com/rooms/5579240
40.80174,-73.96612,https://www.airbnb.com/rooms/5580236
40.70007,-73.92151,https://www.airbnb.com/rooms/5580648
40.73268,-73.95824,https://www.airbnb.com/rooms/5588684
40.7459,-73.91796,https://www.airbnb.com/rooms/5590262
40.81211,-73.95323,https://www.airbnb.com/rooms/5590400
40.82631,-73.94931,https://www.airbnb.com/rooms/5590966
40.80826,-73.95912,https://www.airbnb.com/rooms/5592990
40.70834,-73.92213,https://www.airbnb.com/rooms/5766499
40.6924,-73.96835,https://www.airbnb.com/rooms/5766895
40.74148,-73.99877,https://www.airbnb.com/rooms/5872177
40.732200622558594,-73.98538970947266,https://www.airbnb.com/rooms/5873714
40.67551,-73.96512,https://www.airbnb.com/rooms/5878382
40.73031,-73.98953,https://www.airbnb.com/rooms/5881858
40.70709,-73.94949,https://www.airbnb.com/rooms/5882725
40.76745,-73.95506,https://www.airbnb.com/rooms/5883159
40.736713307493474,-73.98670197531521,https://www.airbnb.com/rooms/5884835
40.818725587697855,-73.90808535110159,https://www.airbnb.com/rooms/5889379
40.67324,-73.99231,https://www.airbnb.com/rooms/5892794
40.80832,-73.95533,https://www.airbnb.com/rooms/5897622
40.76545,-73.95668,https://www.airbnb.com/rooms/5769218
40.76307044062257,-73.98821053967555,https://www.airbnb.com/rooms/5770483
40.62120168712185,-74.0855797305471,https://www.airbnb.com/rooms/5771366
40.82676,-73.94552,https://www.airbnb.com/rooms/5593725
40.67867,-73.94531,https://www.airbnb.com/rooms/5593975
40.76244,-73.9249,https://www.airbnb.com/rooms/5598465
40.80324,-73.96517,https://www.airbnb.com/rooms/5601147
40.67965,-73.97287,https://www.airbnb.com/rooms/5602369
40.71217,-73.9684,https://www.airbnb.com/rooms/5606308
40.77277,-73.98571,https://www.airbnb.com/rooms/5616298
40.70282,-74.00911,https://www.airbnb.com/rooms/5619149
40.80502,-73.95808,https://www.airbnb.com/rooms/5772667
40.792,-73.97506,https://www.airbnb.com/rooms/5773199
40.68759,-73.96942,https://www.airbnb.com/rooms/5774245
40.72558,-73.98212,https://www.airbnb.com/rooms/5779752
40.67614,-73.95235,https://www.airbnb.com/rooms/5783517
40.69692,-73.99315,https://www.airbnb.com/rooms/5791540
40.73306,-73.98762,https://www.airbnb.com/rooms/5792453
40.74556,-73.97942,https://www.airbnb.com/rooms/5904538
40.6755,-73.97452,https://www.airbnb.com/rooms/5925550
40.73101,-73.99087,https://www.airbnb.com/rooms/5927152
40.69576,-73.96181,https://www.airbnb.com/rooms/5931103
40.82896,-73.94059,https://www.airbnb.com/rooms/5931824
40.7485,-73.94418,https://www.airbnb.com/rooms/5935275
40.78297,-73.94559,https://www.airbnb.com/rooms/5936796
40.72814,-73.95308,https://www.airbnb.com/rooms/5940868
40.8091,-73.95326,https://www.airbnb.com/rooms/5944801
40.59017,-73.78985,https://www.airbnb.com/rooms/5947617
40.72094,-73.94786,https://www.airbnb.com/rooms/5954466
40.72618219927597,-73.98841231793432,https://www.airbnb.com/rooms/5797144
40.74954,-73.90383,https://www.airbnb.com/rooms/5804170
40.69885,-73.93885,https://www.airbnb.com/rooms/5804184
40.6701,-73.95714,https://www.airbnb.com/rooms/5624807
40.71391,-73.9418,https://www.airbnb.com/rooms/5627090
40.65479,-73.96083,https://www.airbnb.com/rooms/6103146
40.8251,-73.93899,https://www.airbnb.com/rooms/6105342
40.77956,-73.94754,https://www.airbnb.com/rooms/6105742
40.77863,-73.95704,https://www.airbnb.com/rooms/6106142
40.72026,-73.98774,https://www.airbnb.com/rooms/6114353
40.72396,-73.99668,https://www.airbnb.com/rooms/6121052
40.74043,-74.00078,https://www.airbnb.com/rooms/6124097
40.74299,-73.91576,https://www.airbnb.com/rooms/6130145
40.67025,-73.95206,https://www.airbnb.com/rooms/5804451
40.74318,-74.0027,https://www.airbnb.com/rooms/5805561
40.8261,-73.95131,https://www.airbnb.com/rooms/5806273
40.69611,-73.92258,https://www.airbnb.com/rooms/5806687
40.68821,-73.9903,https://www.airbnb.com/rooms/5806829
40.66149,-73.95222,https://www.airbnb.com/rooms/5956257
40.63599,-73.97229,https://www.airbnb.com/rooms/5965198
40.7385,-73.92413,https://www.airbnb.com/rooms/5969719
40.71336593433272,-73.96327244440262,https://www.airbnb.com/rooms/5979363
40.68088,-73.88786,https://www.airbnb.com/rooms/5979675
40.65118,-73.97921,https://www.airbnb.com/rooms/5989528
40.6953,-73.97137,https://www.airbnb.com/rooms/5992438
40.69517,-73.93394,https://www.airbnb.com/rooms/6000785
40.78287,-73.95169,https://www.airbnb.com/rooms/6000898
40.70299,-73.90543,https://www.airbnb.com/rooms/5811500
40.69043,-73.92772,https://www.airbnb.com/rooms/5815437
40.71122,-73.95602,https://www.airbnb.com/rooms/5821886
40.80652,-73.96226,https://www.airbnb.com/rooms/5823337
40.6772,-73.97604,https://www.airbnb.com/rooms/5825911
40.67331,-73.95863,https://www.airbnb.com/rooms/6131266
40.68198,-73.93224,https://www.airbnb.com/rooms/6133150
40.79227,-73.96557,https://www.airbnb.com/rooms/6138423
40.66938,-73.95055,https://www.airbnb.com/rooms/6145124
40.63992,-73.96424,https://www.airbnb.com/rooms/6146783
40.82366,-73.9461,https://www.airbnb.com/rooms/6151450
40.73215,-74.00318,https://www.airbnb.com/rooms/6155857
40.7797,-73.94815,https://www.airbnb.com/rooms/6156319
40.76329,-73.99554,https://www.airbnb.com/rooms/6156442
40.66081,-73.96019,https://www.airbnb.com/rooms/6165032
40.79552,-73.94231,https://www.airbnb.com/rooms/5826468
40.77143,-73.94797,https://www.airbnb.com/rooms/5831012
40.72104,-73.98131,https://www.airbnb.com/rooms/6292893
40.69738,-73.92798,https://www.airbnb.com/rooms/6300353
40.68576,-73.94022,https://www.airbnb.com/rooms/6302460
40.84918,-73.93472,https://www.airbnb.com/rooms/6302996
40.76039,-73.92187,https://www.airbnb.com/rooms/6002382
40.71118,-73.95192,https://www.airbnb.com/rooms/6005868
40.72896,-73.98725,https://www.airbnb.com/rooms/6006711
40.6648,-73.99195,https://www.airbnb.com/rooms/6006837
40.72406,-73.98942,https://www.airbnb.com/rooms/6012187
40.76324,-73.98563,https://www.airbnb.com/rooms/6013171
40.63676,-73.96713,https://www.airbnb.com/rooms/6015754
40.8391,-73.94062,https://www.airbnb.com/rooms/6018589
40.66969,-73.98884,https://www.airbnb.com/rooms/6020044
40.77723,-73.96133,https://www.airbnb.com/rooms/6026546
40.68572,-73.95273,https://www.airbnb.com/rooms/6027485
40.71897,-73.9921,https://www.airbnb.com/rooms/6028165
40.68537,-73.99966,https://www.airbnb.com/rooms/6303109
40.72559,-73.94684,https://www.airbnb.com/rooms/6303611
40.6862,-73.95134,https://www.airbnb.com/rooms/6303845
40.68624,-73.94914,https://www.airbnb.com/rooms/6304002
40.6874,-73.94339,https://www.airbnb.com/rooms/6165564
40.68625,-73.92504,https://www.airbnb.com/rooms/6166870
40.73975,-74.00079,https://www.airbnb.com/rooms/6167817
40.69448,-73.93107,https://www.airbnb.com/rooms/6168331
40.66916,-73.97534,https://www.airbnb.com/rooms/6169068
40.82044,-73.95624,https://www.airbnb.com/rooms/6169897
40.73702,-73.98661,https://www.airbnb.com/rooms/6169981
40.74174,-73.97878,https://www.airbnb.com/rooms/6179500
40.71393,-73.98868,https://www.airbnb.com/rooms/6180741
40.63451,-74.11527,https://www.airbnb.com/rooms/6181131
40.7193,-73.95815,https://www.airbnb.com/rooms/6184855
40.71556,-73.94705,https://www.airbnb.com/rooms/6304307
40.71629,-73.96539,https://www.airbnb.com/rooms/6304928
40.68484,-73.97906,https://www.airbnb.com/rooms/6305027
40.64345,-73.98258,https://www.airbnb.com/rooms/6305553
40.84514,-73.93966,https://www.airbnb.com/rooms/6029987
40.71583,-73.94981,https://www.airbnb.com/rooms/6031001
40.67404,-73.96518,https://www.airbnb.com/rooms/6040757
40.8124,-73.9347,https://www.airbnb.com/rooms/6041875
40.70664,-73.83395,https://www.airbnb.com/rooms/6045917
40.7064,-73.83327,https://www.airbnb.com/rooms/6046877
40.7299,-73.99632,https://www.airbnb.com/rooms/6048583
40.84429,-73.93765,https://www.airbnb.com/rooms/6051856
40.66191,-73.99438,https://www.airbnb.com/rooms/6052119
40.73658,-73.95405,https://www.airbnb.com/rooms/6054400
40.68223,-73.99595,https://www.airbnb.com/rooms/6054864
40.70217,-73.92739,https://www.airbnb.com/rooms/6309328
40.68912,-73.95663,https://www.airbnb.com/rooms/6315050
40.76461,-73.93263,https://www.airbnb.com/rooms/6322937
40.70846,-74.01675,https://www.airbnb.com/rooms/6323483
40.71339,-73.95589,https://www.airbnb.com/rooms/6185426
40.83744,-73.94061,https://www.airbnb.com/rooms/6185599
40.73207,-73.95436,https://www.airbnb.com/rooms/6188022
40.70956,-73.95878,https://www.airbnb.com/rooms/6192999
40.72256,-73.84276,https://www.airbnb.com/rooms/6194461
40.85901,-73.92874,https://www.airbnb.com/rooms/6196860
40.66161,-73.95644,https://www.airbnb.com/rooms/6197119
40.77836,-73.98119,https://www.airbnb.com/rooms/6198636
40.79422,-73.97565,https://www.airbnb.com/rooms/6200613
40.69037,-73.95746,https://www.airbnb.com/rooms/6326345
40.72556,-73.99036,https://www.airbnb.com/rooms/6326681
40.85298,-73.94021,https://www.airbnb.com/rooms/6326959
40.68487,-73.93477,https://www.airbnb.com/rooms/6327222
40.813726301962696,-73.94810713530683,https://www.airbnb.com/rooms/6328394
40.75882,-73.98362,https://www.airbnb.com/rooms/6329973
40.68407,-73.93994,https://www.airbnb.com/rooms/6331598
40.6726,-73.92859,https://www.airbnb.com/rooms/6333850
40.71969,-73.99404,https://www.airbnb.com/rooms/6333994
40.83562,-73.94581,https://www.airbnb.com/rooms/6201730
40.71349,-73.93776,https://www.airbnb.com/rooms/6209084
40.79807,-73.93793,https://www.airbnb.com/rooms/6209147
40.7137,-73.94214,https://www.airbnb.com/rooms/6216318
40.72332,-73.97914,https://www.airbnb.com/rooms/6220514
40.62562942504883,-74.02896881103516,https://www.airbnb.com/rooms/6221877
40.71477,-73.96233,https://www.airbnb.com/rooms/6225501
40.71952,-73.99141,https://www.airbnb.com/rooms/6225766
40.82244,-73.94542,https://www.airbnb.com/rooms/6225968
40.6696,-73.98085,https://www.airbnb.com/rooms/6059556
40.81241,-73.85639,https://www.airbnb.com/rooms/6066563
40.71288,-73.96341,https://www.airbnb.com/rooms/6069703
40.80433,-73.958,https://www.airbnb.com/rooms/6071870
40.78835,-73.97974,https://www.airbnb.com/rooms/6078234
40.72574,-73.78878,https://www.airbnb.com/rooms/6079079
40.80272,-73.96634,https://www.airbnb.com/rooms/6079197
40.74652,-73.94485,https://www.airbnb.com/rooms/6084475
40.69903,-73.9412,https://www.airbnb.com/rooms/6087827
40.760786,-73.928743,https://www.airbnb.com/rooms/6091850
40.67736,-73.92431,https://www.airbnb.com/rooms/6334236
40.68391,-73.93467,https://www.airbnb.com/rooms/6337001
40.81349,-73.95125,https://www.airbnb.com/rooms/6337725
40.73283,-74.00836,https://www.airbnb.com/rooms/6342801
40.66756,-73.95187,https://www.airbnb.com/rooms/6343619
40.66238,-73.96281,https://www.airbnb.com/rooms/6343641
40.72947,-73.99364,https://www.airbnb.com/rooms/6345728
40.72157,-73.99384,https://www.airbnb.com/rooms/6346456
40.72459,-73.99173,https://www.airbnb.com/rooms/6346496
40.76486,-73.95991,https://www.airbnb.com/rooms/6226794
40.78533,-73.97899,https://www.airbnb.com/rooms/6227027
40.6815,-73.94603,https://www.airbnb.com/rooms/6227341
40.65249,-73.9439,https://www.airbnb.com/rooms/6227680
40.62562942504883,-74.02896881103516,https://www.airbnb.com/rooms/6228461
40.74325,-73.9735,https://www.airbnb.com/rooms/6232987
40.67422,-73.96759,https://www.airbnb.com/rooms/6237443
40.68294039149927,-73.92440540914683,https://www.airbnb.com/rooms/6237974
40.67966,-73.94093,https://www.airbnb.com/rooms/6242600
40.78103,-73.97787,https://www.airbnb.com/rooms/6092535
40.75893,-73.98384,https://www.airbnb.com/rooms/6094046
40.71712,-73.98532,https://www.airbnb.com/rooms/6094708
40.69137,-73.95982,https://www.airbnb.com/rooms/6099485
40.77309278128386,-73.95114664698917,https://www.airbnb.com/rooms/6101104
40.78038,-73.98604,https://www.airbnb.com/rooms/6436950
40.76273,-73.96029,https://www.airbnb.com/rooms/6438239
40.68324,-73.99706,https://www.airbnb.com/rooms/6438254
40.73404,-74.00955,https://www.airbnb.com/rooms/6443330
40.71411,-73.95771,https://www.airbnb.com/rooms/6445126
40.69897,-73.92241,https://www.airbnb.com/rooms/6447136
40.73789,-73.97493,https://www.airbnb.com/rooms/6347548
40.74079,-73.99304,https://www.airbnb.com/rooms/6347713
40.806291106415856,-73.94843616982443,https://www.airbnb.com/rooms/6348972
40.72708,-73.98745,https://www.airbnb.com/rooms/6349524
40.65278,-73.96489,https://www.airbnb.com/rooms/6355861
40.68126,-73.91374,https://www.airbnb.com/rooms/6356070
40.80803,-73.94796,https://www.airbnb.com/rooms/6357128
40.71521,-73.93734,https://www.airbnb.com/rooms/6246681
40.70382,-73.91363,https://www.airbnb.com/rooms/6248358
40.78519,-73.94825,https://www.airbnb.com/rooms/6249100
40.8044,-73.96514,https://www.airbnb.com/rooms/6249465
40.82871,-73.93938,https://www.airbnb.com/rooms/6255407
40.68565,-73.97121,https://www.airbnb.com/rooms/6255597
40.84625,-73.90436,https://www.airbnb.com/rooms/6256470
40.6838,-73.96753,https://www.airbnb.com/rooms/6257715
40.68622,-73.95257,https://www.airbnb.com/rooms/6259593
40.72739,-73.98411,https://www.airbnb.com/rooms/6259928
40.73786,-73.99652,https://www.airbnb.com/rooms/6262496
40.76295,-73.98435,https://www.airbnb.com/rooms/6262536
40.79159,-73.97809,https://www.airbnb.com/rooms/6357527
40.74806,-73.98322,https://www.airbnb.com/rooms/6359111
40.71776,-73.99407,https://www.airbnb.com/rooms/6447797
40.72936,-74.00293,https://www.airbnb.com/rooms/6449002
40.77387,-73.91778,https://www.airbnb.com/rooms/6449238
40.79296,-73.9388,https://www.airbnb.com/rooms/6449718
40.68366,-73.96229,https://www.airbnb.com/rooms/6450240
40.74114,-73.98097,https://www.airbnb.com/rooms/6450457
40.66552,-73.99477,https://www.airbnb.com/rooms/6451892
40.80919,-73.94276,https://www.airbnb.com/rooms/6452188
40.72466,-73.9853,https://www.airbnb.com/rooms/6452585
40.65651,-73.96187,https://www.airbnb.com/rooms/6460353
40.81444,-73.95863,https://www.airbnb.com/rooms/6359266
40.69977,-73.92912,https://www.airbnb.com/rooms/6360224
40.73851,-74.00713,https://www.airbnb.com/rooms/6364280
40.84021,-73.93612,https://www.airbnb.com/rooms/6370889
40.7823,-73.97477,https://www.airbnb.com/rooms/6371504
40.71305,-73.85147,https://www.airbnb.com/rooms/6262562
40.75643,-73.82163,https://www.airbnb.com/rooms/6269646
40.6503,-73.97197,https://www.airbnb.com/rooms/6269808
40.77941,-73.95195,https://www.airbnb.com/rooms/6269945
40.73711,-74.00684,https://www.airbnb.com/rooms/6273469
40.78572,-73.97492,https://www.airbnb.com/rooms/6276574
40.77943,-73.95103,https://www.airbnb.com/rooms/6277476
40.69148,-73.9388,https://www.airbnb.com/rooms/6278513
40.78352,-73.97448,https://www.airbnb.com/rooms/6279160
40.7185,-73.9934,https://www.airbnb.com/rooms/6371593
40.72053,-74.00256,https://www.airbnb.com/rooms/6371890
40.75506,-73.96887,https://www.airbnb.com/rooms/6373379
40.79733,-73.97032,https://www.airbnb.com/rooms/6373790
40.73836,-74.00245,https://www.airbnb.com/rooms/6377384
40.74365,-73.92481,https://www.airbnb.com/rooms/6378298
40.69964,-73.91647,https://www.airbnb.com/rooms/6380118
40.73382,-73.98392,https://www.airbnb.com/rooms/6460927
40.6761,-73.97509,https://www.airbnb.com/rooms/6462454
40.68744,-73.93659,https://www.airbnb.com/rooms/6462513
40.67604,-73.96372,https://www.airbnb.com/rooms/6464881
40.80364167472907,-73.95572370695218,https://www.airbnb.com/rooms/6465850
40.82987,-73.94888,https://www.airbnb.com/rooms/6467905
40.70516,-74.00798,https://www.airbnb.com/rooms/6470740
40.67248,-73.9333,https://www.airbnb.com/rooms/6474699
40.80126,-73.93889,https://www.airbnb.com/rooms/6476333
40.68138,-73.96407,https://www.airbnb.com/rooms/6384275
40.65691,-73.95721,https://www.airbnb.com/rooms/6384560
40.72035,-73.99289,https://www.airbnb.com/rooms/6385364
40.77752,-73.9777,https://www.airbnb.com/rooms/6388315
40.68207,-73.95329,https://www.airbnb.com/rooms/6391062
40.82648,-73.91541,https://www.airbnb.com/rooms/6395433
40.70218,-73.93996,https://www.airbnb.com/rooms/6397963
40.77915,-73.90902,https://www.airbnb.com/rooms/6398715
40.81665,-73.93483,https://www.airbnb.com/rooms/6282629
40.67678,-73.99708,https://www.airbnb.com/rooms/6283933
40.69756,-73.92209,https://www.airbnb.com/rooms/6286253
40.62562942504883,-74.02896881103516,https://www.airbnb.com/rooms/6291371
40.71772,-73.95534,https://www.airbnb.com/rooms/6291454
40.77357,-73.95193,https://www.airbnb.com/rooms/6292334
40.71075,-73.95168,https://www.airbnb.com/rooms/6292828
40.66531,-73.98635,https://www.airbnb.com/rooms/6601284
40.77578,-73.94577,https://www.airbnb.com/rooms/6602263
40.68552,-73.93507,https://www.airbnb.com/rooms/6603534
40.83967,-73.94523,https://www.airbnb.com/rooms/6400482
40.68755,-73.98973,https://www.airbnb.com/rooms/6400649
40.80575,-73.95263,https://www.airbnb.com/rooms/6403485
40.70797,-73.94185,https://www.airbnb.com/rooms/6403755
40.67543,-73.95923,https://www.airbnb.com/rooms/6404584
